航班日期,航班号,机型,起飞/到达,机位,计划起飞时间,实际起飞时间,实际下轮挡
2021/7/22,FM9337,B738,D,8,2021/7/22 16:20,2021/7/22 16:41,2021/7/22 16:19
2021/7/22,9C6277,A320,D,159,2021/7/22 16:20,2021/7/22 17:18,2021/7/22 16:46
2021/7/22,FM9315,B738,D,108,2021/7/22 16:25,2021/7/22 18:07,2021/7/22 17:52
2021/7/22,MU5776,B738,D,5,2021/7/22 16:25,2021/7/22 16:44,2021/7/22 16:22
2021/7/22,CA8685,A321,D,62,2021/7/22 16:25,2021/7/22 16:44,2021/7/22 16:15
2021/7/22,MU9991,A321,D,19,2021/7/22 16:30,2021/7/22 16:36,2021/7/22 16:16
2021/7/22,MU6223,A320,D,147,2021/7/22 16:30,2021/7/22 16:58,2021/7/22 16:36
2021/7/22,HU7407,A333,D,150,2021/7/22 16:30,2021/7/22 17:04,2021/7/22 16:44
2021/7/22,MU5503,A319,D,2,2021/7/22 16:35,2021/7/22 17:09,2021/7/22 16:41
2021/7/22,NX135,A21N,D,82,2021/7/22 16:40,2021/7/22 17:36,2021/7/22 17:20
2021/7/22,MU5445,A321,D,125,2021/7/22 16:40,2021/7/22 17:03,2021/7/22 16:42
2021/7/22,MU5625,A20N,D,131,2021/7/22 16:45,2021/7/22 17:02,2021/7/22 16:44
2021/7/22,CZ3679,A321,D,168,2021/7/22 16:45,2021/7/22 18:53,2021/7/22 18:44
2021/7/22,CZ3836,A321,D,179,2021/7/22 16:50,2021/7/22 17:22,2021/7/22 17:05
2021/7/22,CA1977,A320,D,64,2021/7/22 16:55,2021/7/22 17:10,2021/7/22 16:38
2021/7/22,MU9744,B737,D,6,2021/7/22 16:55,2021/7/22 17:35,2021/7/22 17:14
2021/7/22,Y87501,B738,D,183,2021/7/22 17:00,2021/7/22 19:20,2021/7/22 19:11
2021/7/22,AA9709,B789,D,81,2021/7/22 17:00,2021/7/22 17:04,2021/7/22 16:51
2021/7/22,MU5651,A20N,D,560,2021/7/22 17:00,2021/7/22 17:18,2021/7/22 17:04
2021/7/22,FM9321,B738,D,567,2021/7/22 17:00,2021/7/22 17:20,2021/7/22 16:48
2021/7/22,9C6865,A320,D,164,2021/7/22 17:05,2021/7/22 17:39,2021/7/22 17:25
2021/7/22,CZ6976,B738,D,167,2021/7/22 17:05,2021/7/22 17:34,2021/7/22 17:13
2021/7/22,CA1865,A320,D,90,2021/7/22 17:05,2021/7/22 17:31,2021/7/22 16:56
2021/7/22,HO1015,A321,D,84,2021/7/22 17:10,2021/7/22 17:29,2021/7/22 17:11
2021/7/22,9C6311,A320,D,149,2021/7/22 17:10,2021/7/22 17:22,2021/7/22 17:02
2021/7/22,CZ6544,A321,D,188,2021/7/22 17:10,2021/7/22 18:27,2021/7/22 18:11
2021/7/22,AC7298,B77W,D,306,2021/7/22 17:15,2021/7/22 18:47,2021/7/22 18:25
2021/7/22,HU7120,B789,D,148,2021/7/22 17:15,2021/7/22 17:44,2021/7/22 17:33
2021/7/22,FM9135,B738,D,137,2021/7/22 17:15,2021/7/22 17:49,2021/7/22 17:22
2021/7/22,MU5325,A320,D,123,2021/7/22 17:15,2021/7/22 17:45,2021/7/22 17:15
2021/7/22,HO1221,A320,D,88,2021/7/22 17:15,2021/7/22 17:48,2021/7/22 17:03
2021/7/22,FM9343,B737,D,9,2021/7/22 17:20,2021/7/22 18:34,2021/7/22 18:17
2021/7/22,MU2524,B738,D,146,2021/7/22 17:20,2021/7/22 17:50,2021/7/22 17:13
2021/7/22,9C6497,A20N,D,179,2021/7/22 17:20,2021/7/22 19:51,2021/7/22 19:31
2021/7/22,MU6367,A320,D,138,2021/7/22 17:20,2021/7/22 17:43,2021/7/22 17:15
2021/7/22,MU5383,A20N,D,140,2021/7/22 17:25,2021/7/22 18:02,2021/7/22 17:25
2021/7/22,9C8697,A320,D,162,2021/7/22 17:25,2021/7/22 17:54,2021/7/22 17:33
2021/7/22,CA8315,A332,D,91,2021/7/22 17:25,2021/7/22 18:19,2021/7/22 18:04
2021/7/22,ZH9512,A320,D,55,2021/7/22 17:30,2021/7/22 17:48,2021/7/22 17:29
2021/7/22,MU5297,A320,D,103,2021/7/22 17:30,2021/7/22 18:00,2021/7/22 17:24
2021/7/22,HO1277,A20N,D,97,2021/7/22 17:45,2021/7/22 21:14,2021/7/22 20:50
2021/7/22,MU7604,B737,D,4,2021/7/22 17:45,2021/7/22 17:59,2021/7/22 17:38
2021/7/22,9C6153,A321,D,155,2021/7/22 17:50,2021/7/22 18:05,2021/7/22 17:43
2021/7/22,HO1025,A320,D,57,2021/7/22 17:55,2021/7/22 18:09,2021/7/22 17:46
2021/7/22,HO1171,A320,D,90,2021/7/22 17:55,2021/7/22 19:15,2021/7/22 18:56
2021/7/22,FM9217,B738,D,11,2021/7/22 18:00,2021/7/22 19:12,2021/7/22 18:55
2021/7/22,MU2676,A321,D,145,2021/7/22 18:00,2021/7/22 18:18,2021/7/22 18:02
2021/7/22,FM9393,B738,D,143,2021/7/22 18:00,2021/7/22 18:12,2021/7/22 17:54
2021/7/22,9C8801,A320,D,160,2021/7/22 18:00,2021/7/22 18:19,2021/7/22 18:07
2021/7/22,FM9369,B738,D,1,2021/7/22 18:00,2021/7/22 18:16,2021/7/22 17:58
2021/7/22,MU6359,A333,D,136,2021/7/22 18:05,2021/7/22 18:31,2021/7/22 18:12
2021/7/22,MU6513,A20N,D,109,2021/7/22 18:05,2021/7/22 19:44,2021/7/22 19:25
2021/7/22,MU5615,A320,D,144,2021/7/22 18:05,2021/7/22 19:29,2021/7/22 19:08
2021/7/22,9C6817,A320,D,163,2021/7/22 18:05,2021/7/22 18:41,2021/7/22 18:24
2021/7/22,MU5549,A320,D,8,2021/7/22 18:10,2021/7/22 18:14,2021/7/22 18:00
2021/7/22,CA609,A333,D,620,2021/7/22 18:10,2021/7/22 18:25,2021/7/22 18:07
2021/7/22,Y87515,B738,D,154,2021/7/22 18:10,2021/7/22 18:23,2021/7/22 18:14
2021/7/22,CZ6172,B737,D,187,2021/7/22 18:15,2021/7/22 18:50,2021/7/22 18:33
2021/7/22,MU5143,A321,D,5,2021/7/22 18:15,2021/7/22 18:24,2021/7/22 18:12
2021/7/22,CZ3585,A332,D,190,2021/7/22 18:15,2021/7/22 18:52,2021/7/22 18:27
2021/7/22,FM9145,B738,D,3,2021/7/22 18:20,2021/7/22 18:37,2021/7/22 18:19
2021/7/22,9C8723,A320,D,157,2021/7/22 18:20,2021/7/22 18:45,2021/7/22 18:24
2021/7/22,NH960,B78X,D,618,2021/7/22 18:20,2021/7/22 18:21,2021/7/22 17:58
2021/7/22,HU7493,B738,D,184,2021/7/22 18:20,2021/7/22 18:41,2021/7/22 18:28
2021/7/22,AA9706,B772,D,83,2021/7/22 18:25,2021/7/22 18:10,2021/7/22 17:51
2021/7/22,HO1141,A321,D,92,2021/7/22 18:25,2021/7/22 18:40,2021/7/22 18:20
2021/7/22,FM9221,B738,D,120,2021/7/22 18:25,2021/7/22 18:49,2021/7/22 18:31
2021/7/22,CZ6974,B738,D,181,2021/7/22 18:30,2021/7/22 19:19,2021/7/22 19:00
2021/7/22,PN6374,A320,D,180,2021/7/22 18:35,2021/7/22 18:56,2021/7/22 18:33
2021/7/22,MU6079,A320,D,117,2021/7/22 18:35,2021/7/22 20:02,2021/7/22 19:42
2021/7/22,CA1993,A321,D,93,2021/7/22 18:40,2021/7/22 18:58,2021/7/22 18:37
2021/7/22,ZH8724,A322,D,56,2021/7/22 18:40,2021/7/22 19:47,2021/7/22 19:30
2021/7/22,CZ6156,A320,D,185,2021/7/22 18:40,2021/7/22 19:02,2021/7/22 18:40
2021/7/22,MU2358,A321,D,7,2021/7/22 18:45,2021/7/22 20:14,2021/7/22 20:02
2021/7/22,MU9069,ARJ2,D,502,2021/7/22 18:45,2021/7/22 19:01,2021/7/22 18:45
2021/7/22,CZ3594,B738,D,569,2021/7/22 18:50,2021/7/22 20:37,2021/7/22 20:23
2021/7/22,FM9178,B738,D,112,2021/7/22 18:50,2021/7/22 20:18,2021/7/22 19:58
2021/7/22,HO1153,A320,D,58,2021/7/22 18:55,2021/7/22 19:10,2021/7/22 18:39
2021/7/22,CZ6502,A320,D,150,2021/7/22 18:55,2021/7/22 20:34,2021/7/22 20:13
2021/7/22,HO6005,A320,D,812,2021/7/22 19:00,2021/7/22 20:50,2021/7/22 20:22
2021/7/22,CA1836,A321,D,50,2021/7/22 19:00,2021/7/22 19:16,2021/7/22 18:52
2021/7/22,CZ6536,A321,D,189,2021/7/22 19:00,2021/7/22 19:44,2021/7/22 19:26
2021/7/22,MU6345,A20N,D,139,2021/7/22 19:00,2021/7/22 19:06,2021/7/22 18:50
2021/7/22,HO1231,A321,D,89,2021/7/22 19:05,2021/7/22 19:24,2021/7/22 18:56
2021/7/22,MU5639,A20N,D,15,2021/7/22 19:05,2021/7/22 19:27,2021/7/22 19:11
2021/7/22,9C8531,A320,D,173,2021/7/22 19:05,2021/7/22 19:24,2021/7/22 19:13
2021/7/22,HU7842,B738,D,182,2021/7/22 19:15,2021/7/22 19:36,2021/7/22 19:22
2021/7/22,ZH9514,A20N,D,52,2021/7/22 19:15,2021/7/22 19:24,2021/7/22 19:08
2021/7/22,HO1283,A320,D,98,2021/7/22 19:20,2021/7/22 20:45,2021/7/22 20:22
2021/7/22,9C6457,A320,D,162,2021/7/22 19:20,2021/7/22 21:04,2021/7/22 20:37
2021/7/22,CZ6686,A321,D,152,2021/7/22 19:20,2021/7/22 22:40,2021/7/22 22:29
2021/7/22,HO1281,A320,D,803,2021/7/22 19:25,2021/7/22 21:57,2021/7/22 21:32
2021/7/22,MU2309,A320,D,2,2021/7/22 19:35,2021/7/22 19:57,2021/7/22 19:41
2021/7/22,HO1167,A320,D,622,2021/7/22 19:35,2021/7/22 19:52,2021/7/22 19:35
2021/7/22,MU6233,A319,D,102,2021/7/22 19:35,2021/7/22 19:54,2021/7/22 19:31
2021/7/22,CZ3756,B738,D,152,2021/7/22 19:40,2021/7/22 20:08,2021/7/22 19:52
2021/7/22,MU5137,A321,D,116,2021/7/22 19:40,2021/7/22 19:45,2021/7/22 19:34
2021/7/22,KY8222,B738,D,176,2021/7/22 19:45,2021/7/22 20:01,2021/7/22 19:41
2021/7/22,MU9624,A321,D,114,2021/7/22 19:45,2021/7/22 20:04,2021/7/22 19:51
2021/7/22,KN5706,B737,D,107,2021/7/22 19:45,2021/7/22 19:58,2021/7/22 19:41
2021/7/22,CZ6226,A320,D,188,2021/7/22 19:50,2021/7/22 20:02,2021/7/22 19:44
2021/7/22,CZ6352,B738,D,148,2021/7/22 19:50,2021/7/22 20:20,2021/7/22 20:02
2021/7/22,CA8912,B738,D,96,2021/7/22 19:55,2021/7/22 20:59,2021/7/22 20:39
2021/7/22,CZ6252,A320,D,166,2021/7/22 20:00,2021/7/22 21:19,2021/7/22 21:07
2021/7/22,CA8415,B772,D,321,2021/7/22 20:00,2021/7/22 20:24,2021/7/22 19:47
2021/7/22,MU5673,A320,D,1,2021/7/22 20:00,2021/7/22 20:22,2021/7/22 19:59
2021/7/22,CA4556,B738,D,88,2021/7/22 20:00,2021/7/22 19:59,2021/7/22 19:45
2021/7/22,HO1067,A20N,D,55,2021/7/22 20:05,2021/7/22 20:49,2021/7/22 20:23
2021/7/22,MU5139,A20N,D,142,2021/7/22 20:05,2021/7/22 20:16,2021/7/22 19:57
2021/7/22,UA858,B773,D,79,2021/7/22 20:10,2021/7/22 20:39,2021/7/22 20:12
2021/7/22,9C6409,A320,D,171,2021/7/22 20:10,2021/7/22 20:56,2021/7/22 20:26
2021/7/22,9C8983,A320,D,164,2021/7/22 20:10,2021/7/22 20:20,2021/7/22 20:06
2021/7/22,MU6042,A320,D,10,2021/7/22 20:10,2021/7/22 20:23,2021/7/22 20:04
2021/7/22,FM9341,B738,D,5,2021/7/22 20:15,2021/7/22 20:41,2021/7/22 20:20
2021/7/22,MU5689,A20N,D,4,2021/7/22 20:15,2021/7/22 20:29,2021/7/22 20:10
2021/7/22,HU7220,B738,D,184,2021/7/22 20:15,2021/7/22 20:30,2021/7/22 20:14
2021/7/22,MU5794,B738,D,9,2021/7/22 20:25,2021/7/22 20:43,2021/7/22 20:22
2021/7/22,ZH9532,A320,D,51,2021/7/22 20:25,2021/7/22 20:33,2021/7/22 20:14
2021/7/22,CA8188,B738,D,64,2021/7/22 20:30,2021/7/22 22:35,2021/7/22 22:10
2021/7/22,HU7614,A333,D,190,2021/7/22 20:30,2021/7/22 20:44,2021/7/22 20:28
2021/7/22,NS3218,B738,D,165,2021/7/22 20:35,2021/7/22 20:52,2021/7/22 20:30
2021/7/22,CZ6554,A320,D,180,2021/7/22 20:35,2021/7/22 21:51,2021/7/22 21:38
2021/7/22,CA1063,B772,D,313,2021/7/22 20:40,2021/7/22 21:02,2021/7/22 20:24
2021/7/22,MU5227,A321,D,145,2021/7/22 20:40,2021/7/22 20:59,2021/7/22 20:31
2021/7/22,JD5666,A320,D,187,2021/7/22 20:45,2021/7/22 21:00,2021/7/22 20:41
2021/7/22,PO998,B748,D,338,2021/7/22 20:45,2021/7/22 21:48,2021/7/22 21:11
2021/7/22,CZ6782,A332,D,153,2021/7/22 20:55,2021/7/22 21:14,2021/7/22 20:58
2021/7/22,MU7577,B77W,D,581,2021/7/22 21:00,2021/7/22 21:30,2021/7/22 21:10
2021/7/22,FM9319,B738,D,8,2021/7/22 21:00,2021/7/22 21:16,2021/7/22 21:02
2021/7/22,ZH9518,A333,D,57,2021/7/22 21:00,2021/7/22 21:10,2021/7/22 20:57
2021/7/22,CZ6766,A321,D,168,2021/7/22 21:00,2021/7/22 21:33,2021/7/22 21:15
2021/7/22,CZ6578,B738,D,154,2021/7/22 21:05,2021/7/22 21:41,2021/7/22 21:24
2021/7/22,MU5433,A321,D,106,2021/7/22 21:05,2021/7/22 21:10,2021/7/22 20:54
2021/7/22,FM9159,B738,D,551,2021/7/22 21:05,2021/7/22 21:56,2021/7/22 21:35
2021/7/22,MU2232,A320,D,15,2021/7/22 21:05,2021/7/22 21:44,2021/7/22 21:28
2021/7/22,MU5619,A20N,D,11,2021/7/22 21:10,2021/7/22 21:59,2021/7/22 21:35
2021/7/22,CA4564,A20N,D,91,2021/7/22 21:10,2021/7/22 21:20,2021/7/22 21:03
2021/7/22,CZ3970,A320,D,175,2021/7/22 21:10,2021/7/22 21:52,2021/7/22 21:29
2021/7/22,MU6469,A319,D,113,2021/7/22 21:15,2021/7/22 21:32,2021/7/22 21:09
2021/7/22,MU5603,A320,D,140,2021/7/22 21:15,2021/7/22 22:06,2021/7/22 21:49
2021/7/22,FM9223,B738,D,125,2021/7/22 21:15,2021/7/22 21:38,2021/7/22 21:20
2021/7/22,FM9299,B738,D,3,2021/7/22 21:20,2021/7/22 21:37,2021/7/22 21:07
2021/7/22,CZ3544,B737,D,169,2021/7/22 21:20,2021/7/22 21:54,2021/7/22 21:31
2021/7/22,GS7862,A320,D,189,2021/7/22 21:20,2021/7/22 21:32,2021/7/22 21:13
2021/7/22,HO1143,A321,D,92,2021/7/22 21:20,2021/7/22 21:28,2021/7/22 21:10
2021/7/22,MU5506,A321,D,137,2021/7/22 21:20,2021/7/22 21:30,2021/7/22 21:14
2021/7/22,HO1099,A321,D,95,2021/7/22 21:25,2021/7/22 21:49,2021/7/22 21:25
2021/7/22,MU9712,B737,D,108,2021/7/22 21:30,2021/7/22 21:47,2021/7/22 21:28
2021/7/22,MU5186,A321,D,118,2021/7/22 21:30,2021/7/22 21:41,2021/7/22 21:23
2021/7/22,9C6223,A320,D,163,2021/7/22 21:35,2021/7/22 21:45,2021/7/22 21:34
2021/7/22,FM9383,B738,D,146,2021/7/22 21:35,2021/7/22 22:00,2021/7/22 21:42
2021/7/22,CZ6526,A320,D,179,2021/7/22 21:40,2021/7/22 22:12,2021/7/22 21:55
2021/7/22,MU7211,A333,D,507,2021/7/22 21:40,2021/7/22 22:01,2021/7/22 21:40
2021/7/22,ZH9520,A322,D,52,2021/7/22 21:45,2021/7/22 22:02,2021/7/22 21:41
2021/7/22,MU6779,A320,D,110,2021/7/22 21:50,2021/7/22 22:10,2021/7/22 21:50
2021/7/22,9C6439,A320,D,155,2021/7/22 21:50,2021/7/22 22:19,2021/7/22 21:56
2021/7/22,9C6477,A320,D,160,2021/7/22 21:55,2021/7/22 22:13,2021/7/22 21:51
2021/7/22,MU5367,A321,D,104,2021/7/22 21:55,2021/7/22 22:21,2021/7/22 21:59
2021/7/22,CZ6508,A320,D,149,2021/7/22 21:55,2021/7/22 22:30,2021/7/22 22:14
2021/7/22,CZ3290,B738,D,185,2021/7/22 22:00,2021/7/22 22:26,2021/7/22 22:11
2021/7/22,MU7281,A332,D,554,2021/7/22 22:00,2021/7/22 22:16,2021/7/22 21:52
2021/7/22,CZ8212,A321,D,173,2021/7/22 22:00,2021/7/22 22:41,2021/7/22 22:25
2021/7/22,HO1253,A321,D,90,2021/7/22 22:05,2021/7/22 22:24,2021/7/22 22:00
2021/7/22,MU6063,A321,D,9,2021/7/22 22:05,2021/7/22 22:40,2021/7/22 22:23
2021/7/22,FM9525,B738,D,117,2021/7/22 22:10,2021/7/23 0:11,2021/7/22 23:55
2021/7/22,CZ3598,B738,D,164,2021/7/22 22:10,2021/7/22 22:32,2021/7/22 22:16
2021/7/22,MU5214,B738,D,4,2021/7/22 22:15,2021/7/22 22:48,2021/7/22 22:30
2021/7/22,MU2544,B738,D,103,2021/7/22 22:15,2021/7/22 22:26,2021/7/22 22:09
2021/7/22,CZ3686,A321,D,177,2021/7/22 22:15,2021/7/22 23:13,2021/7/22 22:58
2021/7/22,MU5661,A321,D,7,2021/7/22 22:15,2021/7/22 22:21,2021/7/22 22:01
2021/7/22,MU5245,A20N,D,2,2021/7/22 22:20,2021/7/22 22:44,2021/7/22 22:23
2021/7/22,NX9111,A321,D,82,2021/7/22 22:20,2021/7/22 22:25,2021/7/22 22:07
2021/7/22,FM9069,B738,D,121,2021/7/22 22:25,2021/7/22 22:31,2021/7/22 22:16
2021/7/22,MU6363,A320,D,10,2021/7/22 22:40,2021/7/22 22:52,2021/7/22 22:35
2021/7/22,FM9565,B738,D,6,2021/7/22 22:45,2021/7/22 22:55,2021/7/22 22:41
2021/7/22,MU5359,A20N,D,109,2021/7/22 22:55,2021/7/22 23:04,2021/7/22 22:50
2021/7/22,9C6107,A320,D,156,2021/7/22 22:55,2021/7/22 22:59,2021/7/22 22:46
2021/7/22,HO1243,A321,D,809,2021/7/22 23:10,2021/7/22 23:23,2021/7/22 23:04
2021/7/22,FM9551,B738,D,562,2021/7/22 23:10,2021/7/22 23:21,2021/7/22 23:03
2021/7/22,9C6685,A320,D,157,2021/7/22 23:15,2021/7/23 0:13,2021/7/22 23:57
2021/7/22,CA1091,B772,D,312,2021/7/22 23:35,2021/7/22 23:58,2021/7/22 23:43
2021/7/22,CA1045,B744,D,315,2021/7/22 23:45,2021/7/22 23:47,2021/7/22 23:31
2021/7/22,CA619,A332,D,81,2021/7/22 23:55,2021/7/23 3:52,2021/7/23 3:36
2021/7/23,CZ441,B772,D,333,2021/7/23 0:05,2021/7/23 15:07,2021/7/23 14:37
2021/7/23,MU779,B789,D,24,2021/7/23 0:15,2021/7/23 0:27,2021/7/23 0:12
2021/7/23,CZ451,B772,D,325,2021/7/23 0:25,2021/7/23 4:02,2021/7/23 3:48
2021/7/23,LD783,A332,D,335,2021/7/23 0:35,2021/7/23 0:51,2021/7/23 0:33
2021/7/23,TK6481,B772,D,301,2021/7/23 2:05,2021/7/23 3:08,2021/7/23 2:49
2021/7/23,QR8799,B772,D,306,2021/7/23 2:05,2021/7/23 2:26,2021/7/23 2:13
2021/7/23,HU701,A330,D,582,2021/7/23 2:10,2021/7/23 2:40,2021/7/23 2:24
2021/7/23,NH8432,B763,D,615,2021/7/23 2:30,2021/7/23 2:54,2021/7/23 2:34
2021/7/23,NH968,B789,D,612,2021/7/23 2:35,2021/7/23 2:59,2021/7/23 2:35
2021/7/23,QR8961,B748,D,305,2021/7/23 2:40,2021/7/23 5:06,2021/7/23 4:48
2021/7/23,NH8518,B763,D,616,2021/7/23 3:10,2021/7/23 5:34,2021/7/23 4:50
2021/7/23,BR675,B772,D,614,2021/7/23 3:15,2021/7/23 4:42,2021/7/23 4:23
2021/7/23,EY9856,B772,D,318,2021/7/23 3:30,2021/7/23 5:02,2021/7/23 4:43
2021/7/23,MU7553,A332,D,583,2021/7/23 4:10,2021/7/23 4:16,2021/7/23 4:00
2021/7/23,PO212,B744,D,330,2021/7/23 4:55,2021/7/23 5:31,2021/7/23 5:17
2021/7/23,MU7043,A332,D,302,2021/7/23 5:00,2021/7/23 5:06,2021/7/23 4:49
2021/7/23,5Y8676,B744,D,333,2021/7/23 5:00,2021/7/23 5:16,2021/7/23 4:59
2021/7/23,MU7177,B77W,D,17,2021/7/23 5:05,2021/7/23 6:09,2021/7/23 5:53
2021/7/23,CX3251,B748,D,314,2021/7/23 5:35,2021/7/23 6:18,2021/7/23 6:02
2021/7/23,XJ765,A333,D,59,2021/7/23 5:40,2021/7/23 7:14,2021/7/23 6:45
2021/7/23,BK2881,B738,D,801,2021/7/23 6:20,2021/7/23 6:37,2021/7/23 6:15
2021/7/23,FM9141,B738,D,132,2021/7/23 6:20,2021/7/23 6:29,2021/7/23 6:18
2021/7/23,XJ761,A333,D,65,2021/7/23 6:20,2021/7/23 7:47,2021/7/23 7:21
2021/7/23,MU7902,A359,D,508,2021/7/23 6:25,2021/7/23 7:04,2021/7/23 6:49
2021/7/23,9C8819,A320,D,160,2021/7/23 6:25,2021/7/23 7:07,2021/7/23 6:47
2021/7/23,MU2673,B738,D,101,2021/7/23 6:30,2021/7/23 6:33,2021/7/23 6:18
2021/7/23,FM7906,B789,D,209,2021/7/23 6:30,2021/7/23 7:21,2021/7/23 7:09
2021/7/23,CZ437,B772,D,332,2021/7/23 6:30,2021/7/23 13:23,2021/7/23 12:59
2021/7/23,FM9271,B738,D,126,2021/7/23 6:30,2021/7/23 6:46,2021/7/23 6:36
2021/7/23,Y81391,B738,D,165,2021/7/23 6:30,2021/7/23 6:39,2021/7/23 6:26
2021/7/23,HO1105,A320,D,86,2021/7/23 6:30,2021/7/23 6:34,2021/7/23 6:19
2021/7/23,MU5141,A20N,D,15,2021/7/23 6:35,2021/7/23 6:49,2021/7/23 6:32
2021/7/23,HO1135,A320,D,90,2021/7/23 6:35,2021/7/23 6:44,2021/7/23 6:26
2021/7/23,MU5820,B737,D,123,2021/7/23 6:35,2021/7/23 6:56,2021/7/23 6:44
2021/7/23,HO1047,A320,D,815,2021/7/23 6:35,2021/7/23 6:53,2021/7/23 6:28
2021/7/23,MU2175,A20N,D,129,2021/7/23 6:40,2021/7/23 7:03,2021/7/23 6:43
2021/7/23,CZ6438,A321,D,164,2021/7/23 6:40,2021/7/23 7:07,2021/7/23 6:50
2021/7/23,CA1979,A320,D,64,2021/7/23 6:40,2021/7/23 6:40,2021/7/23 6:24
2021/7/23,HO1195,A321,D,55,2021/7/23 6:40,2021/7/23 6:52,2021/7/23 6:35
2021/7/23,MU9065,ARJ2,D,502,2021/7/23 6:40,2021/7/23 6:51,2021/7/23 6:33
2021/7/23,MU6577,A20N,D,110,2021/7/23 6:40,2021/7/23 7:00,2021/7/23 6:45
2021/7/23,MU2335,A321,D,105,2021/7/23 6:45,2021/7/23 7:07,2021/7/23 6:48
2021/7/23,HO1089,A320,D,805,2021/7/23 6:45,2021/7/23 6:58,2021/7/23 6:36
2021/7/23,CZ6215,A21N,D,150,2021/7/23 6:45,2021/7/23 7:42,2021/7/23 7:28
2021/7/23,FM9167,B738,D,5,2021/7/23 6:45,2021/7/23 7:02,2021/7/23 6:38
2021/7/23,HO1163,A321,D,88,2021/7/23 6:50,2021/7/23 6:57,2021/7/23 6:41
2021/7/23,HU7324,A333,D,152,2021/7/23 6:50,2021/7/23 7:11,2021/7/23 6:51
2021/7/23,CZ461,B772,D,332,2021/7/23 6:55,2021/7/23 7:22,2021/7/23 7:04
2021/7/23,CA1983,A321,D,58,2021/7/23 6:55,2021/7/23 7:03,2021/7/23 6:44
2021/7/23,MU5269,A319,D,138,2021/7/23 7:00,2021/7/23 7:13,2021/7/23 6:50
2021/7/23,9C8779,A321,D,156,2021/7/23 7:00,2021/7/23 7:24,2021/7/23 7:09
2021/7/23,9C6345,A20N,D,155,2021/7/23 7:00,2021/7/23 7:19,2021/7/23 7:01
2021/7/23,FM9461,B737,D,2,2021/7/23 7:00,2021/7/23 7:10,2021/7/23 6:48
2021/7/23,Y87509,B738,D,174,2021/7/23 7:00,2021/7/23 7:24,2021/7/23 7:10
2021/7/23,9C6221,A320,D,159,2021/7/23 7:05,2021/7/23 7:38,2021/7/23 7:23
2021/7/23,9C8523,A320,D,179,2021/7/23 7:05,2021/7/23 7:17,2021/7/23 6:56
2021/7/23,HO2001,A321,D,84,2021/7/23 7:05,2021/7/23 7:15,2021/7/23 6:56
2021/7/23,CA1935,A333,D,57,2021/7/23 7:10,2021/7/23 8:00,2021/7/23 7:37
2021/7/23,9C8859,A320,D,162,2021/7/23 7:10,2021/7/23 7:17,2021/7/23 7:01
2021/7/23,FM9259,B738,D,102,2021/7/23 7:10,2021/7/23 7:22,2021/7/23 7:02
2021/7/23,HO1279,A320,D,93,2021/7/23 7:15,2021/7/23 8:37,2021/7/23 8:13
2021/7/23,FM9339,B738,D,3,2021/7/23 7:15,2021/7/23 8:02,2021/7/23 7:44
2021/7/23,CA1893,A359,D,809,2021/7/23 7:15,2021/7/23 8:47,2021/7/23 8:25
2021/7/23,FM9365,B738,D,202,2021/7/23 7:20,2021/7/23 7:28,2021/7/23 7:11
2021/7/23,CZ3239,A320,D,190,2021/7/23 7:20,2021/7/23 7:57,2021/7/23 7:37
2021/7/23,CA1947,A332,D,91,2021/7/23 7:20,2021/7/23 7:34,2021/7/23 7:12
2021/7/23,Y87507,B738,D,187,2021/7/23 7:20,2021/7/23 8:41,2021/7/23 8:25
2021/7/23,9C6423,A320,D,176,2021/7/23 7:25,2021/7/23 7:40,2021/7/23 7:25
2021/7/23,9C6597,A320,D,166,2021/7/23 7:25,2021/7/23 7:51,2021/7/23 7:29
2021/7/23,MU6251,A320,D,4,2021/7/23 7:25,2021/7/23 7:34,2021/7/23 7:12
2021/7/23,9C8809,A320,D,173,2021/7/23 7:25,2021/7/23 7:29,2021/7/23 7:17
2021/7/23,HO1021,A320,D,96,2021/7/23 7:25,2021/7/23 8:21,2021/7/23 8:03
2021/7/23,MU6243,A359,D,133,2021/7/23 7:30,2021/7/23 9:35,2021/7/23 9:22
2021/7/23,HO1227,A320,D,82,2021/7/23 7:30,2021/7/23 7:53,2021/7/23 7:30
2021/7/23,HO1101,A320,D,97,2021/7/23 7:30,2021/7/23 8:15,2021/7/23 7:56
2021/7/23,CA1049,B772,D,317,2021/7/23 7:30,2021/7/23 7:48,2021/7/23 7:18
2021/7/23,CA1961,A321,D,50,2021/7/23 7:30,2021/7/23 8:27,2021/7/23 8:02
2021/7/23,HO1149,A321,D,56,2021/7/23 7:35,2021/7/23 7:46,2021/7/23 7:19
2021/7/23,9C6265,A320,D,153,2021/7/23 7:35,2021/7/23 7:42,2021/7/23 7:24
2021/7/23,CZ6374,A321,D,184,2021/7/23 7:35,2021/7/23 8:28,2021/7/23 8:07
2021/7/23,CZ3677,A321,D,181,2021/7/23 7:40,2021/7/23 8:15,2021/7/23 7:59
2021/7/23,HO1173,A320,D,98,2021/7/23 7:40,2021/7/23 7:57,2021/7/23 7:33
2021/7/23,MU9718,B737,D,7,2021/7/23 7:45,2021/7/23 8:12,2021/7/23 8:00
2021/7/23,CZ5560,A321,D,171,2021/7/23 7:45,2021/7/23 8:08,2021/7/23 7:54
