航班日期,航班号,机型,起飞/到达,机位,计划时间,实际时间,实际上轮挡,计划起飞时间,实际起飞时间
2021/7/21,CZ3651,B738,A,175,2021/7/21 12:30,2021/7/21 12:00,2021/7/21 12:09,2021/7/21 11:40,2021/7/21 11:10
2021/7/21,CA4513,A319,A,96,2021/7/21 12:35,2021/7/21 14:44,2021/7/21 14:57,2021/7/21 11:45,2021/7/21 13:54
2021/7/21,HO1160,A321,A,64,2021/7/21 12:35,2021/7/21 12:26,2021/7/21 12:35,2021/7/21 11:45,2021/7/21 11:36
2021/7/21,9C8524,A320,A,189,2021/7/21 12:35,2021/7/21 12:11,2021/7/21 12:31,2021/7/21 11:45,2021/7/21 11:21
2021/7/21,CZ3851,B738,A,149,2021/7/21 12:40,2021/7/21 12:21,2021/7/21 12:43,2021/7/21 11:50,2021/7/21 11:31
2021/7/21,HO1174,A320,A,93,2021/7/21 12:40,2021/7/21 12:40,2021/7/21 13:01,2021/7/21 11:50,2021/7/21 11:50
2021/7/21,MU5464,A320,A,121,2021/7/21 12:45,2021/7/21 12:30,2021/7/21 12:47,2021/7/21 11:55,2021/7/21 11:40
2021/7/21,9C8840,A320,A,162,2021/7/21 12:45,2021/7/21 12:08,2021/7/21 12:17,2021/7/21 11:55,2021/7/21 11:18
2021/7/21,FM9122,B738,A,108,2021/7/21 12:50,2021/7/21 12:24,2021/7/21 12:37,2021/7/21 12:00,2021/7/21 11:34
2021/7/21,HO1164,A321,A,92,2021/7/21 12:50,2021/7/21 11:26,2021/7/21 11:38,2021/7/21 12:00,2021/7/21 10:36
2021/7/21,9C6598,A320,A,164,2021/7/21 12:55,2021/7/21 12:41,2021/7/21 12:52,2021/7/21 12:05,2021/7/21 11:51
2021/7/21,9C8820,A320,A,166,2021/7/21 12:55,2021/7/21 12:34,2021/7/21 12:51,2021/7/21 12:05,2021/7/21 11:44
2021/7/21,MU5142,A320,A,2,2021/7/21 12:55,2021/7/21 13:58,2021/7/21 14:07,2021/7/21 12:05,2021/7/21 13:08
2021/7/21,FM9240,B738,A,146,2021/7/21 13:00,2021/7/21 12:33,2021/7/21 12:46,2021/7/21 12:10,2021/7/21 11:43
2021/7/21,FM9168,B738,A,144,2021/7/21 13:00,2021/7/21 12:13,2021/7/21 12:34,2021/7/21 12:10,2021/7/21 11:23
2021/7/21,CZ3657,B738,A,171,2021/7/21 13:05,2021/7/21 12:45,2021/7/21 13:03,2021/7/21 12:15,2021/7/21 11:55
2021/7/21,MU6472,A321,A,131,2021/7/21 13:05,2021/7/21 13:44,2021/7/21 14:01,2021/7/21 12:15,2021/7/21 12:54
2021/7/21,9C8732,A320,A,169,2021/7/21 13:05,2021/7/21 12:47,2021/7/21 12:58,2021/7/21 12:15,2021/7/21 11:57
2021/7/21,MU5586,B738,A,6,2021/7/21 13:05,2021/7/21 12:52,2021/7/21 13:01,2021/7/21 12:15,2021/7/21 12:02
2021/7/21,MU2176,A20N,A,135,2021/7/21 13:10,2021/7/21 13:37,2021/7/21 13:57,2021/7/21 12:20,2021/7/21 12:47
2021/7/21,FM9462,B737,A,141,2021/7/21 13:15,2021/7/21 12:42,2021/7/21 12:59,2021/7/21 12:25,2021/7/21 11:52
2021/7/21,MU6578,A20N,A,137,2021/7/21 13:20,2021/7/21 13:20,2021/7/21 13:37,2021/7/21 12:30,2021/7/21 12:30
2021/7/21,CZ3240,A320,A,181,2021/7/21 13:25,2021/7/21 12:49,2021/7/21 13:04,2021/7/21 12:35,2021/7/21 11:59
2021/7/21,HO107Z,A320,A,98,2021/7/21 13:30,2021/7/21 14:04,2021/7/21 14:16,2021/7/21 12:40,2021/7/21 13:14
2021/7/21,MU5624,A321,A,101,2021/7/21 13:30,2021/7/21 13:02,2021/7/21 13:15,2021/7/21 12:40,2021/7/21 12:12
2021/7/21,CA1894,A320,A,91,2021/7/21 13:35,2021/7/21 14:07,2021/7/21 14:25,2021/7/21 12:45,2021/7/21 13:17
2021/7/21,9C8844,A320,A,150,2021/7/21 13:35,2021/7/21 13:24,2021/7/21 13:38,2021/7/21 12:45,2021/7/21 12:34
2021/7/21,CZ8881,A333,A,89,2021/7/21 13:35,2021/7/21 13:26,2021/7/21 13:46,2021/7/21 12:45,2021/7/21 12:36
2021/7/21,CA1980,A321,A,812,2021/7/21 13:40,2021/7/21 13:43,2021/7/21 13:50,2021/7/21 12:50,2021/7/21 12:53
2021/7/21,HO1052,A321,A,62,2021/7/21 13:45,2021/7/21 13:39,2021/7/21 14:05,2021/7/21 12:55,2021/7/21 12:49
2021/7/21,MU6446,A319,A,14,2021/7/21 13:45,2021/7/21 13:53,2021/7/21 14:02,2021/7/21 12:55,2021/7/21 13:03
2021/7/21,FM9272,B738,A,120,2021/7/21 13:50,2021/7/21 13:46,2021/7/21 13:58,2021/7/21 13:00,2021/7/21 12:56
2021/7/21,9C6568,A320,A,168,2021/7/21 13:50,2021/7/21 13:16,2021/7/21 13:33,2021/7/21 13:00,2021/7/21 12:26
2021/7/21,MU6512,A320,A,123,2021/7/21 13:50,2021/7/21 14:56,2021/7/21 15:13,2021/7/21 13:00,2021/7/21 14:06
2021/7/21,HO1182,A321,A,86,2021/7/21 13:50,2021/7/21 12:55,2021/7/21 13:06,2021/7/21 13:00,2021/7/21 12:05
2021/7/21,MU5196,A320,A,118,2021/7/21 13:55,2021/7/21 13:42,2021/7/21 13:56,2021/7/21 13:05,2021/7/21 12:52
2021/7/21,HO1022,A320,A,815,2021/7/21 13:55,2021/7/21 17:16,2021/7/21 17:27,2021/7/21 13:05,2021/7/21 16:26
2021/7/21,9C8876,A320,A,84,2021/7/21 13:55,2021/7/21 13:36,2021/7/21 13:53,2021/7/21 13:05,2021/7/21 12:46
2021/7/21,CZ3550,A321,A,589,2021/7/21 14:00,2021/7/21 13:29,2021/7/21 13:52,2021/7/21 13:10,2021/7/21 12:39
2021/7/21,CA1962,A321,A,62,2021/7/21 14:00,2021/7/21 15:48,2021/7/21 16:16,2021/7/21 13:10,2021/7/21 14:58
2021/7/21,MU7516,B77W,A,508,2021/7/21 14:00,2021/7/21 14:00,2021/7/21 14:15,2021/7/21 13:10,2021/7/21 13:10
2021/7/21,AC7291,B77W,A,617,2021/7/21 14:05,2021/7/21 13:22,2021/7/21 13:25,2021/7/21 13:15,2021/7/21 12:32
2021/7/21,MU5248,A20N,A,139,2021/7/21 14:05,2021/7/21 17:46,2021/7/21 18:04,2021/7/21 13:15,2021/7/21 16:56
2021/7/21,9C6278,A20N,A,151,2021/7/21 14:05,2021/7/21 13:33,2021/7/21 13:46,2021/7/21 13:15,2021/7/21 12:43
2021/7/21,9C6424,A320,A,157,2021/7/21 14:10,2021/7/21 13:57,2021/7/21 14:10,2021/7/21 13:20,2021/7/21 13:07
2021/7/21,CZ6209,A321,A,184,2021/7/21 14:10,2021/7/21 13:19,2021/7/21 13:34,2021/7/21 13:20,2021/7/21 12:29
2021/7/21,HO1150,A321,A,60,2021/7/21 14:10,2021/7/21 13:52,2021/7/21 14:07,2021/7/21 13:20,2021/7/21 13:02
2021/7/21,CA1936,A333,A,807,2021/7/21 14:10,2021/7/21 15:42,2021/7/21 15:49,2021/7/21 13:20,2021/7/21 14:52
2021/7/21,HO1032,A321,A,55,2021/7/21 14:10,2021/7/21 13:55,2021/7/21 14:12,2021/7/21 13:20,2021/7/21 13:05
2021/7/21,MU9753,B737,A,9,2021/7/21 14:15,2021/7/21 14:02,2021/7/21 14:10,2021/7/21 13:25,2021/7/21 13:12
2021/7/21,FM9120,B738,A,105,2021/7/21 14:15,2021/7/21 13:55,2021/7/21 14:06,2021/7/21 13:25,2021/7/21 13:05
2021/7/21,MU5204,A20N,A,6,2021/7/21 14:20,2021/7/21 16:14,2021/7/21 16:22,2021/7/21 13:30,2021/7/21 15:24
2021/7/21,FM9222,B738,A,107,2021/7/21 14:20,2021/7/21 14:18,2021/7/21 14:33,2021/7/21 13:30,2021/7/21 13:28
2021/7/21,B8211,FA7X,A,Z11,2021/7/21 14:25,2021/7/21 14:48,2021/7/21 14:56,2021/7/21 13:35,2021/7/21 13:58
2021/7/21,9C6402,A320,A,163,2021/7/21 14:25,2021/7/21 14:26,2021/7/21 14:38,2021/7/21 13:35,2021/7/21 13:36
2021/7/21,Y87508,B738,A,175,2021/7/21 14:25,2021/7/21 16:13,2021/7/21 16:24,2021/7/21 13:35,2021/7/21 15:23
2021/7/21,MU5442,A319,A,10,2021/7/21 14:30,2021/7/21 14:24,2021/7/21 14:46,2021/7/21 13:40,2021/7/21 13:34
2021/7/21,HU7323,A333,A,148,2021/7/21 14:35,2021/7/21 14:11,2021/7/21 14:26,2021/7/21 13:45,2021/7/21 13:21
2021/7/21,CA1986,A321,A,50,2021/7/21 14:35,2021/7/21 14:49,2021/7/21 15:00,2021/7/21 13:45,2021/7/21 13:59
2021/7/21,FM9132,B738,A,142,2021/7/21 14:35,2021/7/21 14:14,2021/7/21 14:30,2021/7/21 13:45,2021/7/21 13:24
2021/7/21,CZ6523,A321,A,185,2021/7/21 14:40,2021/7/21 14:18,2021/7/21 14:32,2021/7/21 13:50,2021/7/21 13:28
2021/7/21,9C8912,A320,A,586,2021/7/21 14:40,2021/7/21 15:35,2021/7/21 15:53,2021/7/21 13:50,2021/7/21 14:45
2021/7/21,MU6326,A20N,A,8,2021/7/21 14:40,2021/7/21 15:04,2021/7/21 15:15,2021/7/21 13:50,2021/7/21 14:14
2021/7/21,MU7042,A333,A,20,2021/7/21 14:40,2021/7/21 14:03,2021/7/21 14:19,2021/7/21 13:50,2021/7/21 13:13
2021/7/21,MU9068,ARJ2,A,512,2021/7/21 14:40,2021/7/21 14:29,2021/7/21 14:43,2021/7/21 13:50,2021/7/21 13:39
2021/7/21,HO1048,A320,A,97,2021/7/21 14:45,2021/7/21 14:31,2021/7/21 14:42,2021/7/21 13:55,2021/7/21 13:41
2021/7/21,CZ6515,A321,A,187,2021/7/21 14:45,2021/7/21 14:08,2021/7/21 14:20,2021/7/21 13:55,2021/7/21 13:18
2021/7/21,HO1024,A320,A,52,2021/7/21 14:45,2021/7/21 14:23,2021/7/21 14:43,2021/7/21 13:55,2021/7/21 13:33
2021/7/21,HO2002,A321,A,95,2021/7/21 14:45,2021/7/21 14:35,2021/7/21 14:44,2021/7/21 13:55,2021/7/21 13:45
2021/7/21,AA9708,B789,A,65,2021/7/21 14:50,2021/7/21 14:22,2021/7/21 14:28,2021/7/21 14:00,2021/7/21 13:32
2021/7/21,MU5600,A321,A,108,2021/7/21 14:50,2021/7/21 14:17,2021/7/21 14:31,2021/7/21 14:00,2021/7/21 13:27
2021/7/21,HO1280,A320,A,86,2021/7/21 14:50,2021/7/21 15:20,2021/7/21 15:33,2021/7/21 14:00,2021/7/21 14:30
2021/7/21,CZ3967,B788,A,190,2021/7/21 14:50,2021/7/21 14:20,2021/7/21 14:36,2021/7/21 14:00,2021/7/21 13:30
2021/7/21,MU5775,B738,A,4,2021/7/21 14:50,2021/7/21 14:55,2021/7/21 15:05,2021/7/21 14:00,2021/7/21 14:05
2021/7/21,CA1215,A332,A,91,2021/7/21 14:50,2021/7/21 16:56,2021/7/21 17:14,2021/7/21 14:00,2021/7/21 16:06
2021/7/21,FM9140,B737,A,133,2021/7/21 14:55,2021/7/21 14:12,2021/7/21 14:28,2021/7/21 14:05,2021/7/21 13:22
2021/7/21,CA8680,A321,A,90,2021/7/21 14:55,2021/7/21 14:16,2021/7/21 14:29,2021/7/21 14:05,2021/7/21 13:26
2021/7/21,FM9336,B738,A,103,2021/7/21 14:55,2021/7/21 15:19,2021/7/21 15:32,2021/7/21 14:05,2021/7/21 14:29
2021/7/21,MU6328,A20N,A,569,2021/7/21 14:55,2021/7/21 14:53,2021/7/21 15:08,2021/7/21 14:05,2021/7/21 14:03
2021/7/21,9C6222,A320,A,160,2021/7/21 15:00,2021/7/21 15:08,2021/7/21 15:24,2021/7/21 14:10,2021/7/21 14:18
2021/7/21,CA1948,A332,A,810,2021/7/21 15:00,2021/7/21 14:47,2021/7/21 15:01,2021/7/21 14:10,2021/7/21 13:57
2021/7/21,HU7119,B789,A,189,2021/7/21 15:05,2021/7/21 14:59,2021/7/21 15:12,2021/7/21 14:15,2021/7/21 14:09
2021/7/21,HO1176,A320,A,92,2021/7/21 15:05,2021/7/21 16:20,2021/7/21 16:31,2021/7/21 14:15,2021/7/21 15:30
2021/7/21,CA1006,B772,A,317,2021/7/21 15:05,2021/7/21 14:33,2021/7/21 14:56,2021/7/21 14:15,2021/7/21 13:43
2021/7/21,FM9398,B738,A,1,2021/7/21 15:10,2021/7/21 15:12,2021/7/21 15:24,2021/7/21 14:20,2021/7/21 14:22
2021/7/21,FM9172,B738,A,143,2021/7/21 15:10,2021/7/21 14:41,2021/7/21 15:00,2021/7/21 14:20,2021/7/21 13:51
2021/7/21,FM9368,B738,A,147,2021/7/21 15:10,2021/7/21 14:44,2021/7/21 15:02,2021/7/21 14:20,2021/7/21 13:54
2021/7/21,CZ3579,B738,A,180,2021/7/21 15:10,2021/7/21 15:01,2021/7/21 15:15,2021/7/21 14:20,2021/7/21 14:11
2021/7/21,MU5376,A20N,A,121,2021/7/21 15:15,2021/7/21 17:39,2021/7/21 17:55,2021/7/21 14:25,2021/7/21 16:49
2021/7/21,AC7297,B77W,A,618,2021/7/21 15:15,2021/7/21 14:40,2021/7/21 14:53,2021/7/21 14:25,2021/7/21 13:50
2021/7/21,MU6634,A321,A,146,2021/7/21 15:15,2021/7/21 15:32,2021/7/21 15:40,2021/7/21 14:25,2021/7/21 14:42
2021/7/21,ET694,A359,A,616,2021/7/21 15:15,2021/7/21 15:16,2021/7/21 15:37,2021/7/21 14:25,2021/7/21 14:26
2021/7/21,HO1056,A320,A,58,2021/7/21 15:20,2021/7/21 14:52,2021/7/21 15:00,2021/7/21 14:30,2021/7/21 14:02
2021/7/21,CA1257,A320,A,58,2021/7/21 15:20,2021/7/21 17:27,2021/7/21 17:37,2021/7/21 14:30,2021/7/21 16:37
2021/7/21,MU5340,A321,A,106,2021/7/21 15:25,2021/7/21 16:27,2021/7/21 16:40,2021/7/21 14:35,2021/7/21 15:37
2021/7/21,HO1246,A320,A,94,2021/7/21 15:30,2021/7/21 14:13,2021/7/21 14:24,2021/7/21 14:40,2021/7/21 13:23
2021/7/21,FM9410,B738,A,110,2021/7/21 15:30,2021/7/21 15:10,2021/7/21 15:22,2021/7/21 14:40,2021/7/21 14:20
2021/7/21,MU5430,A359,A,117,2021/7/21 15:35,2021/7/21 15:27,2021/7/21 15:41,2021/7/21 14:45,2021/7/21 14:37
2021/7/21,CZ3835,A321,A,183,2021/7/21 15:35,2021/7/21 15:25,2021/7/21 15:38,2021/7/21 14:45,2021/7/21 14:35
2021/7/21,MU6448,A319,A,134,2021/7/21 15:35,2021/7/21 14:38,2021/7/21 14:52,2021/7/21 14:45,2021/7/21 13:48
2021/7/21,NX136,A321,A,82,2021/7/21 15:40,2021/7/21 15:51,2021/7/21 16:08,2021/7/21 14:50,2021/7/21 15:01
2021/7/21,MU7552,A332,A,302,2021/7/21 15:40,2021/7/21 15:29,2021/7/21 15:38,2021/7/21 14:50,2021/7/21 14:39
2021/7/21,MU9717,B737,A,145,2021/7/21 15:45,2021/7/21 15:44,2021/7/21 16:07,2021/7/21 14:55,2021/7/21 14:54
2021/7/21,FM9386,B738,A,138,2021/7/21 15:50,2021/7/21 16:32,2021/7/21 16:48,2021/7/21 15:00,2021/7/21 15:42
2021/7/21,CA1944,A359,A,811,2021/7/21 15:50,2021/7/21 15:45,2021/7/21 15:55,2021/7/21 15:00,2021/7/21 14:55
2021/7/21,FM876,B738,A,555,2021/7/21 15:50,2021/7/21 15:36,2021/7/21 15:51,2021/7/21 15:00,2021/7/21 14:46
2021/7/21,MU7052,B77W,A,507,2021/7/21 15:50,2021/7/21 16:05,2021/7/21 16:20,2021/7/21 15:00,2021/7/21 15:15
2021/7/21,CZ6975,B738,A,173,2021/7/21 15:55,2021/7/21 18:21,2021/7/21 18:35,2021/7/21 15:05,2021/7/21 17:31
2021/7/21,FM9350,B738,A,126,2021/7/21 15:55,2021/7/21 16:17,2021/7/21 16:32,2021/7/21 15:05,2021/7/21 15:27
2021/7/21,9C6446,A320,A,162,2021/7/21 16:00,2021/7/21 15:56,2021/7/21 16:09,2021/7/21 15:10,2021/7/21 15:06
2021/7/21,HO1072,A320,A,809,2021/7/21 16:00,2021/7/21 15:45,2021/7/21 16:00,2021/7/21 15:10,2021/7/21 14:55
2021/7/21,NH959,B78X,A,619,2021/7/21 16:05,2021/7/21 15:30,2021/7/21 15:39,2021/7/21 15:15,2021/7/21 14:40
2021/7/21,TBJ83,GLEX,A,Z22,2021/7/21 16:05,2021/7/21 15:59,2021/7/21 16:16,2021/7/21 15:15,2021/7/21 15:09
2021/7/21,CZ6543,A320,A,176,2021/7/21 16:05,2021/7/21 15:32,2021/7/21 15:46,2021/7/21 15:15,2021/7/21 14:42
2021/7/21,9C8814,A320,A,149,2021/7/21 16:05,2021/7/21 15:56,2021/7/21 16:18,2021/7/21 15:15,2021/7/21 15:06
2021/7/21,GJ8816,A20N,A,181,2021/7/21 16:05,2021/7/21 15:23,2021/7/21 15:36,2021/7/21 15:15,2021/7/21 14:33
2021/7/21,MU5604,A20N,A,11,2021/7/21 16:10,2021/7/21 15:37,2021/7/21 15:58,2021/7/21 15:20,2021/7/21 14:47
2021/7/21,HO1036,A320,A,60,2021/7/21 16:10,2021/7/21 16:03,2021/7/21 16:19,2021/7/21 15:20,2021/7/21 15:13
2021/7/21,FM9192,B738,A,125,2021/7/21 16:10,2021/7/21 16:02,2021/7/21 16:20,2021/7/21 15:20,2021/7/21 15:12
2021/7/21,ZH9511,A322,A,64,2021/7/21 16:10,2021/7/21 15:42,2021/7/21 16:01,2021/7/21 15:20,2021/7/21 14:52
2021/7/21,MU2552,B738,A,7,2021/7/21 16:15,2021/7/21 16:08,2021/7/21 16:15,2021/7/21 15:25,2021/7/21 15:18
2021/7/21,Y87506,B738,A,171,2021/7/21 16:20,2021/7/21 15:39,2021/7/21 15:55,2021/7/21 15:30,2021/7/21 14:49
2021/7/21,MU6370,A20N,A,15,2021/7/21 16:20,2021/7/21 17:10,2021/7/21 17:26,2021/7/21 15:30,2021/7/21 16:20
2021/7/21,CZ3678,A321,A,150,2021/7/21 16:20,2021/7/21 16:05,2021/7/21 16:24,2021/7/21 15:30,2021/7/21 15:15
2021/7/21,AA9700,B772,A,73,2021/7/21 16:25,2021/7/21 16:00,2021/7/21 16:07,2021/7/21 15:35,2021/7/21 15:10
2021/7/21,MU6412,A333,A,554,2021/7/21 16:30,2021/7/21 18:13,2021/7/21 18:26,2021/7/21 15:40,2021/7/21 17:23
2021/7/21,MU5817,B737,A,105,2021/7/21 16:40,2021/7/21 16:22,2021/7/21 16:38,2021/7/21 15:50,2021/7/21 15:32
2021/7/21,MU7586,A332,A,504,2021/7/21 16:50,2021/7/21 17:25,2021/7/21 17:41,2021/7/21 16:00,2021/7/21 16:35
2021/7/21,MU6400,A320,A,9,2021/7/21 16:55,2021/7/21 16:35,2021/7/21 16:43,2021/7/21 16:05,2021/7/21 15:45
2021/7/21,CA8318,A320,A,626,2021/7/21 16:55,2021/7/21 19:14,2021/7/21 19:25,2021/7/21 16:05,2021/7/21 18:24
2021/7/21,MU5536,A320,A,101,2021/7/21 17:00,2021/7/21 16:59,2021/7/21 17:14,2021/7/21 16:10,2021/7/21 16:09
2021/7/21,CZ5792,A332,A,177,2021/7/21 17:00,2021/7/21 19:23,2021/7/21 19:40,2021/7/21 16:10,2021/7/21 18:33
2021/7/21,CA196,A333,A,71,2021/7/21 17:00,2021/7/21 16:27,2021/7/21 16:35,2021/7/21 16:10,2021/7/21 15:37
2021/7/21,MU5412,B77W,A,12,2021/7/21 17:00,2021/7/21 17:03,2021/7/21 17:11,2021/7/21 16:10,2021/7/21 16:13
2021/7/21,9C8860,A320,A,167,2021/7/21 17:05,2021/7/21 16:17,2021/7/21 16:32,2021/7/21 16:15,2021/7/21 15:27
2021/7/21,MU2533,B738,A,136,2021/7/21 17:05,2021/7/21 17:44,2021/7/21 18:02,2021/7/21 16:15,2021/7/21 16:54
2021/7/21,CZ6973,B738,A,156,2021/7/21 17:05,2021/7/21 17:52,2021/7/21 18:03,2021/7/21 16:15,2021/7/21 17:02
2021/7/21,2KYCM,G650,A,Z12,2021/7/21 17:05,2021/7/21 16:40,2021/7/21 16:46,2021/7/21 16:15,2021/7/21 15:50
2021/7/21,9C8966,A320,A,155,2021/7/21 17:05,2021/7/21 16:41,2021/7/21 17:01,2021/7/21 16:15,2021/7/21 15:51
2021/7/21,MU5222,A321,A,122,2021/7/21 17:10,2021/7/21 17:39,2021/7/21 17:52,2021/7/21 16:20,2021/7/21 16:49
2021/7/21,MU5144,A20N,A,2,2021/7/21 17:10,2021/7/21 16:44,2021/7/21 17:07,2021/7/21 16:20,2021/7/21 15:54
2021/7/21,PN6373,A321,A,183,2021/7/21 17:10,2021/7/21 17:07,2021/7/21 17:20,2021/7/21 16:20,2021/7/21 16:17
2021/7/21,MU5290,A319,A,133,2021/7/21 17:15,2021/7/21 16:50,2021/7/21 17:05,2021/7/21 16:25,2021/7/21 16:00
2021/7/21,FM9188,B738,A,140,2021/7/21 17:15,2021/7/21 16:48,2021/7/21 17:01,2021/7/21 16:25,2021/7/21 15:58
2021/7/21,PO997,B748,A,338,2021/7/21 17:15,2021/7/21 16:53,2021/7/21 17:04,2021/7/21 16:25,2021/7/21 16:03
2021/7/21,CA1066,B772,A,333,2021/7/21 17:20,2021/7/21 16:11,2021/7/21 16:17,2021/7/21 16:30,2021/7/21 15:21
2021/7/21,MU2357,A320,A,4,2021/7/21 17:25,2021/7/21 19:01,2021/7/21 19:22,2021/7/21 16:35,2021/7/21 18:11
2021/7/21,MU6078,A321,A,552,2021/7/21 17:25,2021/7/21 17:34,2021/7/21 17:46,2021/7/21 16:35,2021/7/21 16:44
2021/7/21,CZ6155,A321,A,174,2021/7/21 17:30,2021/7/21 17:05,2021/7/21 17:20,2021/7/21 16:40,2021/7/21 16:15
2021/7/21,MU5632,A321,A,114,2021/7/21 17:35,2021/7/21 17:22,2021/7/21 17:34,2021/7/21 16:45,2021/7/21 16:32
2021/7/21,ZH8723,A20N,A,50,2021/7/21 17:35,2021/7/21 17:01,2021/7/21 17:19,2021/7/21 16:45,2021/7/21 16:11
2021/7/21,FM9198,B738,A,147,2021/7/21 17:35,2021/7/21 16:53,2021/7/21 17:13,2021/7/21 16:45,2021/7/21 16:03
2021/7/21,ZH9513,A322,A,51,2021/7/21 17:40,2021/7/21 16:58,2021/7/21 17:17,2021/7/21 16:50,2021/7/21 16:08
2021/7/21,HO1214,A321,A,62,2021/7/21 17:40,2021/7/21 17:56,2021/7/21 18:07,2021/7/21 16:50,2021/7/21 17:06
2021/7/21,CA4293,A332,A,813,2021/7/21 17:40,2021/7/21 17:31,2021/7/21 17:40,2021/7/21 16:50,2021/7/21 16:41
2021/7/21,CZ6501,A20N,A,151,2021/7/21 17:40,2021/7/21 17:03,2021/7/21 17:25,2021/7/21 16:50,2021/7/21 16:13
2021/7/21,MU9062,ARJ2,A,512,2021/7/21 17:40,2021/7/21 17:49,2021/7/21 18:06,2021/7/21 16:50,2021/7/21 16:59
2021/7/21,HO2004,A321,A,88,2021/7/21 17:45,2021/7/21 17:34,2021/7/21 17:45,2021/7/21 16:55,2021/7/21 16:44
2021/7/21,MU6366,A20N,A,8,2021/7/21 17:45,2021/7/21 17:47,2021/7/21 17:59,2021/7/21 16:55,2021/7/21 16:57
2021/7/21,HO1110,A20N,A,52,2021/7/21 17:50,2021/7/21 17:38,2021/7/21 17:57,2021/7/21 17:00,2021/7/21 16:48
2021/7/21,CZ6535,A321,A,164,2021/7/21 17:50,2021/7/21 17:21,2021/7/21 17:37,2021/7/21 17:00,2021/7/21 16:31
2021/7/21,MU5008,A332,A,19,2021/7/21 17:50,2021/7/21 17:42,2021/7/21 17:52,2021/7/21 17:00,2021/7/21 16:52
2021/7/21,9C8848,A320,A,180,2021/7/21 17:55,2021/7/21 18:41,2021/7/21 18:54,2021/7/21 17:05,2021/7/21 17:51
2021/7/21,MU2646,A321,A,105,2021/7/21 17:55,2021/7/21 19:58,2021/7/21 20:10,2021/7/21 17:05,2021/7/21 19:08
2021/7/21,CZ8618,A332,A,590,2021/7/21 18:00,2021/7/21 17:19,2021/7/21 17:43,2021/7/21 17:10,2021/7/21 16:29
2021/7/21,9C6380,A20N,A,157,2021/7/21 18:00,2021/7/21 18:11,2021/7/21 18:26,2021/7/21 17:10,2021/7/21 17:21
2021/7/21,HU7841,B738,A,185,2021/7/21 18:00,2021/7/21 18:27,2021/7/21 18:41,2021/7/21 17:10,2021/7/21 17:37
2021/7/21,HO1054,A320,A,806,2021/7/21 18:00,2021/7/21 19:44,2021/7/21 19:53,2021/7/21 17:10,2021/7/21 18:54
2021/7/21,HO1102,A320,A,94,2021/7/21 18:05,2021/7/21 20:33,2021/7/21 20:52,2021/7/21 17:15,2021/7/21 19:43
2021/7/21,MU6236,A321,A,143,2021/7/21 18:05,2021/7/21 17:43,2021/7/21 18:00,2021/7/21 17:15,2021/7/21 16:53
2021/7/21,MU5270,A319,A,131,2021/7/21 18:15,2021/7/21 20:42,2021/7/21 21:04,2021/7/21 17:25,2021/7/21 19:52
2021/7/21,MU5378,B77W,A,14,2021/7/21 18:20,2021/7/21 17:53,2021/7/21 18:02,2021/7/21 17:30,2021/7/21 17:03
2021/7/21,HO1136,A320,A,60,2021/7/21 18:20,2021/7/21 18:04,2021/7/21 18:15,2021/7/21 17:30,2021/7/21 17:14
2021/7/21,CZ3755,B738,A,181,2021/7/21 18:25,2021/7/21 18:06,2021/7/21 18:18,2021/7/21 17:35,2021/7/21 17:16
2021/7/21,MU5220,A321,A,129,2021/7/21 18:30,2021/7/21 18:36,2021/7/21 18:54,2021/7/21 17:40,2021/7/21 17:46
2021/7/21,OQ2309,A21N,A,151,2021/7/21 18:30,2021/7/21 20:05,2021/7/21 20:20,2021/7/21 17:40,2021/7/21 19:15
2021/7/21,CA4555,B738,A,92,2021/7/21 18:30,2021/7/21 19:39,2021/7/21 19:51,2021/7/21 17:40,2021/7/21 18:49
2021/7/21,KY8221,B738,A,184,2021/7/21 18:30,2021/7/21 17:51,2021/7/21 18:06,2021/7/21 17:40,2021/7/21 17:01
2021/7/21,MU2310,A320,A,11,2021/7/21 18:30,2021/7/21 19:31,2021/7/21 19:38,2021/7/21 17:40,2021/7/21 18:41
2021/7/21,CA1984,A321,A,586,2021/7/21 18:35,2021/7/21 18:08,2021/7/21 18:18,2021/7/21 17:45,2021/7/21 17:18
2021/7/21,KN2220,B737,A,109,2021/7/21 18:35,2021/7/21 18:23,2021/7/21 18:38,2021/7/21 17:45,2021/7/21 17:33
2021/7/21,MU5668,A20N,A,3,2021/7/21 18:40,2021/7/21 18:20,2021/7/21 18:38,2021/7/21 17:50,2021/7/21 17:30
2021/7/21,MF8096,B738,A,187,2021/7/21 18:40,2021/7/21 18:00,2021/7/21 18:12,2021/7/21 17:50,2021/7/21 17:10
2021/7/21,HO1008,A20N,A,96,2021/7/21 18:40,2021/7/21 20:35,2021/7/21 20:56,2021/7/21 17:50,2021/7/21 19:45
2021/7/21,CZ6756,A320,A,148,2021/7/21 18:40,2021/7/21 17:50,2021/7/21 18:05,2021/7/21 17:50,2021/7/21 17:00
2021/7/21,MU9623,A321,A,113,2021/7/21 18:40,2021/7/21 21:11,2021/7/21 21:22,2021/7/21 17:50,2021/7/21 20:21
2021/7/21,MU2684,B738,A,203,2021/7/21 18:45,2021/7/21 18:25,2021/7/21 18:33,2021/7/21 17:55,2021/7/21 17:35
